Field_Id,Area,Subregion_3.0,Subregion_1.0,Subregion_4.0,Subregion_2.0,Subregion_5.0,Subregion_6.0,Subregion_0.0,Subregion_7.0,lat,lon,Area_0,Area_1,Area_2,Area_3,Area_4,distance_0,distance_1,distance_2,distance_3,distance_4,Cotton,Dates,Grass,Lucern,Maize,Pecan,Vacant,Vineyard,"Vineyard & Pecan (""Intercrop"")"
1091,0.451908,0,0,0,0,1,0,0,0,21.718103103699878,-28.512603645398443,0.198351,2.2651,2.62593,0.577985,3.74111,107.67747145825184,125.82125714410301,213.24972192240017,217.21748021575746,312.49563783785777,0,0,0,0,0,0,2,2,1
1093,4.19413,0,0,0,0,1,0,0,0,21.718705815459284,-28.50857507800613,3.0871,2.23574,3.37142,2.88321,2.24045,212.8369137061931,227.02549344095698,310.04186703348284,343.2366891131187,345.9603910271419,0,0,0,1,1,0,0,3,0
1095,0.198351,0,0,0,0,1,0,0,0,21.71710818856769,-28.51218719781703,0.451908,0.577985,2.2651,2.88321,2.62593,107.67747145825184,110.0262013985246,220.55314810900043,271.36542112761964,317.3529823210929,0,0,0,0,0,0,2,3,0
1096,0.577985,0,0,0,0,1,0,0,0,21.716165203947416,-28.511646381533744,0.198351,2.88321,0.451908,0.756179,1.0841,110.0262013985246,178.26407164713086,217.21748021575746,227.0929719054206,319.4507605189242,0,0,0,0,0,0,0,5,0
1097,2.88321,0,0,0,0,1,0,0,0,21.71565610280282,-28.510106896599012,0.577985,0.756179,0.198351,1.0841,4.19413,178.26407164713086,195.12097774286062,271.36542112761964,271.69611528180417,343.2366891131187,0,0,0,0,0,0,0,5,0
1099,2.23574,0,0,0,0,1,0,0,0,21.716988555228216,-28.50719984016368,2.24045,1.98502,4.19413,2.41174,2.88321,121.56026548565889,217.77408288007635,227.02549344095698,333.0225113501271,348.4848110763494,0,0,0,0,0,0,0,5,0
1100,2.24045,0,0,0,0,1,0,0,0,21.715885833967985,-28.50669376417703,1.98502,2.23574,2.41174,2.20595,4.19413,96.24299655012959,121.56026548565889,211.57953638456223,324.534479766699,345.9603910271419,0,0,0,1,0,0,0,4,0
1103,1.98502,0,0,0,0,1,0,0,0,21.714998231246042,-28.506318583047157,2.24045,2.41174,2.23574,2.20595,3.7205,96.24299655012959,115.37994158221031,217.77408288007635,228.32351663044443,423.9128736411615,0,0,0,1,0,0,0,4,0
1104,2.41174,0,0,0,0,1,0,0,0,21.713914220438085,-28.5059071730301,2.20595,1.98502,2.24045,3.7205,2.23574,113.53650414918953,115.37994158221031,211.57953638456223,309.7492769314106,333.0225113501271,0,0,0,1,0,0,0,4,0
1105,1.0841,0,0,0,0,1,0,0,0,21.71301612900214,-28.510874183502505,0.756179,1.60412,0.55393,2.88321,0.577985,92.93850507573404,122.80100055077271,268.3697458330515,271.69611528180417,319.4507605189242,0,0,0,1,0,0,0,4,0
1106,0.756179,0,0,0,0,1,0,0,0,21.713952282843064,-28.511022103917593,1.0841,2.88321,1.60412,0.577985,0.198351,92.93850507573404,195.12097774286062,209.0474183474538,227.0929719054206,334.4704607800752,0,0,0,1,0,0,0,4,0
1107,8.47699,0,0,0,0,1,0,0,0,21.710477994958456,-28.50598779819496,3.7205,3.96014,2.20595,6.44197,2.41174,193.8287261975463,220.5845703806223,248.68916953100415,254.86020383307874,335.88870473973014,0,0,0,2,0,0,0,3,0
1108,3.96014,0,0,0,0,1,0,0,0,21.70982516309786,-28.507886800833646,0.55393,8.47699,1.60412,6.44197,2.20595,191.14417742765045,220.5845703806223,334.30598109975926,349.9366079267185,412.21518583154693,0,0,0,2,1,0,0,2,0
1110,0.55393,0,0,0,0,1,0,0,0,21.710927434119593,-28.50930692333742,1.60412,3.96014,1.0841,0.756179,8.47699,145.63622401645202,191.14417742765045,268.3697458330515,351.75197236336226,371.6734981445286,0,0,0,2,1,0,0,2,0
1111,1.60412,0,0,0,0,1,0,0,0,21.71204072968799,-28.51017776019804,1.0841,0.55393,0.756179,3.96014,2.88321,122.80100055077271,145.63622401645202,209.0474183474538,334.30598109975926,353.34818431875254,0,0,0,1,0,0,0,4,0
1112,2.20595,0,0,0,0,1,0,0,0,21.712924679873296,-28.50537201577822,2.41174,3.7205,1.98502,8.47699,2.24045,113.53650414918953,196.27429168338264,228.32351663044443,248.68916953100415,324.534479766699,0,0,0,0,1,0,0,4,0
1113,3.7205,0,0,0,0,1,0,0,0,21.711259056733603,-28.504385475816203,8.47699,2.20595,2.41174,4.48369,6.44197,193.8287261975463,196.27429168338264,309.7492769314106,317.98838458410404,325.1824846604298,0,0,0,1,1,0,0,3,0
1114,2.51035,0,0,0,1,0,0,0,0,21.715260728451682,-28.500860341905607,2.16238,3.7031,2.20595,3.7205,2.41174,196.70639557477864,395.9882947839912,551.1679649817464,553.6725550562161,576.4005901968728,0,0,0,1,0,0,0,4,0
1116,2.16238,0,0,0,1,0,0,0,0,21.717005569887483,-28.499978210249644,2.51035,3.7031,0.932625,0.21255,1.23287,196.70639557477864,313.94544677072724,492.7717945973518,546.6754565749568,681.4702746029718,0,0,0,0,0,0,0,5,0
1117,3.7031,0,0,0,1,0,0,0,0,21.71902828806144,-28.50217176337855,0.932625,2.16238,2.51035,0.21255,2.57725,287.2581481428321,313.94544677072724,395.9882947839912,397.7375802826642,432.05951096883047,0,0,0,0,0,0,0,5,0
1119,0.932625,0,0,0,1,0,0,0,0,21.721807745266638,-28.50133059844349,0.21255,1.23287,2.57725,2.19381,3.7031,126.08880125010504,189.2193383755101,201.26565286698218,244.01337664776148,287.2581481428321,0,0,0,0,0,0,0,5,0
1120,0.21255,0,0,0,1,0,0,0,0,21.72257721639243,-28.500420347445868,0.932625,1.23287,2.19381,2.57725,5.93804,126.08880125010504,200.71955666297973,213.45599554397438,239.33830675407503,392.1796004125735,0,0,0,0,0,0,0,4,1
1121,2.19381,0,0,0,1,0,0,0,0,21.724283139926982,-28.501619320753125,1.23287,2.57725,0.21255,3.78996,0.932625,78.97087636800798,122.55113739743999,213.45599554397438,225.83271657496007,244.01337664776148,0,0,0,0,0,0,0,4,1
1122,1.23287,0,0,0,1,0,0,0,0,21.72359322569611,-28.50198917186845,2.57725,2.19381,0.932625,0.21255,5.93804,51.78753135246341,78.97087636800798,189.2193383755101,200.71955666297973,223.36135128540252,0,0,0,0,0,0,0,4,1
1123,2.57725,0,0,0,1,0,0,0,0,21.72343963548143,-28.50243492095349,1.23287,2.19381,5.93804,0.932625,0.21255,51.78753135246341,122.55113739743999,171.60329147928468,201.26565286698218,239.33830675407503,0,0,0,0,0,0,0,4,1
1124,5.93804,0,0,0,1,0,0,0,0,21.722995747629437,-28.503928072823786,2.57725,1.23287,2.19381,3.74098,0.932625,171.60329147928468,223.36135128540252,285.8876525440202,306.3631935122496,311.2828822368611,0,0,0,0,0,0,0,5,0
1126,3.32051,0,0,0,0,1,0,0,0,21.707416973412457,-28.50186549057253,2.42936,4.48369,3.63782,3.36606,5.1723,147.49704074607558,203.65902832049525,273.2508681846177,310.72515913931244,328.30378919672006,0,0,0,2,0,1,0,2,0
1127,4.48369,0,0,0,0,1,0,0,0,21.70813496697983,-28.50358492439845,6.44197,3.32051,3.36606,2.42936,3.7205,174.72570142732852,203.65902832049525,239.99630183489163,265.2559671378416,317.98838458410404,0,0,0,1,1,0,0,3,0
1128,6.44197,0,0,0,0,1,0,0,0,21.70804830872195,-28.50515442387595,4.48369,3.36606,8.47699,0.73996,3.7205,174.72570142732852,239.7065327764865,254.86020383307874,291.7384876678823,325.1824846604298,0,0,0,2,1,0,0,2,0
1131,3.29387,0,0,0,0,1,0,0,0,21.702511873718926,-28.50932308661289,0.723673,3.09991,1.4554,1.88123,4.52785,147.46990791906822,177.70817696961836,254.84329959077104,280.94854770381346,310.4460307230775,0,0,0,3,0,0,2,0,0
1132,0.723673,0,0,0,0,1,0,0,0,21.702893053645447,-28.510606319880633,1.4554,3.29387,3.09991,4.52785,1.88123,134.30133922545184,147.46990791906822,317.41349618681454,420.67455610461496,427.7594694480894,0,0,0,2,0,0,3,0,0
1134,3.09991,0,0,0,0,1,0,0,0,21.702845604998483,-28.50775205626078,1.88123,4.52785,3.29387,0.69655,0.73996,125.80051824125769,166.7358721995089,177.70817696961836,231.1847604959193,300.6118827506159,0,0,0,2,0,0,2,1,0
1135,0.73996,0,0,0,0,1,0,0,0,21.70524719040062,-28.506062417063323,5.18209,4.52785,3.36606,0.277447,0.69655,134.65687720775298,140.1476528385599,206.0790145390886,258.2202758711083,267.9754582647924,0,0,1,3,0,0,0,1,0
1136,4.52785,0,0,0,0,1,0,0,0,21.70435145767591,-28.50704677945321,0.73996,3.09991,1.88123,0.69655,5.18209,140.1476528385599,166.7358721995089,219.99818938998854,232.70833733804935,234.2353941966144,0,0,1,2,0,0,1,1,0
1137,5.18209,0,0,0,0,1,0,0,0,21.704677341292882,-28.504959806624306,3.36606,0.73996,0.277447,2.74964,0.69655,134.14095570799998,134.65687720775298,155.73848450509888,211.8590879815494,224.3243751400044,0,0,0,4,0,0,0,1,0
1139,0.69655,0,0,0,0,1,0,0,0,21.70253758527877,-28.50569065660274,0.277447,1.88123,5.18209,3.09991,4.52785,124.31435620323631,132.27056075905466,224.3243751400044,231.1847604959193,232.70833733804935,0,0,1,3,0,0,1,0,0
1140,0.277447,0,0,0,0,1,0,0,0,21.703112643823847,-28.50469340164065,2.74964,0.69655,5.18209,2.73006,0.620385,123.9119497240826,124.31435620323631,155.73848450509888,225.47273172318063,232.26890256779885,0,0,1,1,0,0,1,2,0
1141,3.36606,0,0,0,0,1,0,0,0,21.705808168786884,-28.504275870909023,5.18209,3.63782,0.73996,2.42936,6.44197,134.14095570799998,185.5431891560436,206.0790145390886,234.39913420106944,239.7065327764865,0,0,1,2,0,0,0,2,0
1142,3.63782,0,0,0,0,1,0,0,0,21.70484808752125,-28.50283625845321,2.42936,2.74964,3.36606,3.81611,5.18209,130.46880320105953,182.69029656361806,185.5431891560436,220.13620557663074,236.71651576771075,0,0,1,2,0,1,0,1,0
1143,2.42936,0,0,0,0,1,0,0,0,21.705948265939742,-28.502171467236177,3.63782,3.32051,3.36606,5.1723,4.48369,130.46880320105953,147.49704074607558,234.39913420106944,239.9489233671843,265.2559671378416,0,0,0,2,1,1,0,1,0
1144,2.74964,0,0,0,0,1,0,0,0,21.703181419392696,-28.50358067487902,2.73006,0.277447,3.63782,0.620385,5.18209,119.3475276322957,123.9119497240826,182.69029656361806,190.6534324884975,211.8590879815494,0,0,1,2,0,0,1,1,0
1146,0.620385,0,0,0,0,1,0,0,0,21.701240442935465,-28.50340639213692,0.186729,2.73006,2.16363,2.74964,1.20802,70.92054368198752,131.92799400300058,169.4091863543693,190.6534324884975,219.59002319830782,0,0,0,2,0,0,1,2,0
1147,2.73006,0,0,0,0,1,0,0,0,21.70238027560214,-28.5027705250304,2.16363,2.74964,0.620385,0.186729,1.20802,103.49889550428169,119.3475276322957,131.92799400300058,142.09261340971366,173.21178613624045,0,0,0,2,0,0,0,3,0
1148,2.16363,0,0,0,0,1,0,0,0,21.701831830204927,-28.501974240803182,1.20802,2.73006,0.186729,3.81611,0.620385,69.71451291949228,103.49889550428169,129.90815883492755,165.74128851570248,169.4091863543693,0,0,0,1,0,1,1,2,0
1149,0.186729,0,0,0,0,1,0,0,0,21.700927777062947,-28.502830809022935,0.620385,2.16363,2.73006,1.20802,1.8352,70.92054368198752,129.90815883492755,142.09261340971366,162.98886666310068,219.1390271843275,0,0,0,1,0,0,1,3,0
1150,1.20802,0,0,0,0,1,0,0,0,21.70145704192155,-28.501440766528784,2.16363,1.8352,0.186729,2.73006,3.81611,69.71451291949228,126.00814705852395,162.98886666310068,173.21178613624045,187.10169724914982,0,0,0,0,0,1,1,3,0
1151,1.8352,0,0,0,0,1,0,0,0,21.70030108789176,-28.500938560601817,1.20802,2.16363,0.186729,6.74023,2.73006,126.00814705852395,188.77811791065534,219.1390271843275,250.77577206666743,287.70771317480865,0,0,0,1,0,0,1,3,0
1152,6.74023,0,0,0,0,1,0,0,0,21.70236380644706,-28.49959683156634,4.18623,3.81611,1.20802,5.1723,2.79295,127.30996902565188,217.61297122664624,223.36367141901832,226.5114829197644,247.13831667527865,0,0,0,1,0,2,0,2,0
1153,2.34866,0,0,0,0,1,0,0,0,21.70539587728969,-28.49937161026986,5.1723,2.47845,3.81611,6.74023,2.42936,150.16435582859455,209.27762406107718,295.4971828978254,297.3519023715104,315.97473688059745,0,0,0,0,0,2,0,3,0
1154,2.47845,0,0,0,0,1,0,0,0,21.704160916388624,-28.49783398111748,1.86655,2.34866,4.18623,6.74023,2.79295,161.49144374899996,209.27762406107718,228.18989946924933,263.1819473389017,267.45116812019836,0,0,1,0,0,0,0,4,0
1155,4.18623,0,0,0,0,1,0,0,0,21.7019559386283,-28.49850946179787,2.79295,6.74023,2.13647,2.47845,1.86655,120.19217402435285,127.30996902565188,219.11035921753194,228.18989946924933,245.13314230560252,0,0,0,0,0,0,0,5,0
1157,0.488574,0,0,0,0,1,0,0,0,21.69734703516395,-28.499789371836865,1.8352,1.82184,0.671841,1.20802,4.18623,315.68744576674663,396.0591973518144,436.2217232947348,441.6145880783023,472.3368727162154,0,0,0,1,0,0,1,3,0
1160,2.79295,0,0,0,0,1,0,0,0,21.701446656385293,-28.4975255651203,2.13647,4.18623,1.86655,1.82184,6.74023,99.5122100083276,120.19217402435285,202.9812136497344,226.57406268744262,247.13831667527865,0,0,0,0,0,0,0,5,0
1161,2.13647,0,0,0,0,1,0,0,0,21.701166064553146,-28.496665275170507,2.79295,1.82184,1.86655,2.00901,4.18623,99.5122100083276,179.00059872738302,203.82091121080768,205.59748456467977,219.11035921753194,0,0,0,0,0,0,0,5,0
1162,1.86655,0,0,0,0,1,0,0,0,21.703251168836477,-28.496621537882906,2.47845,2.79295,2.13647,4.18623,2.00901,161.49144374899996,202.9812136497344,203.82091121080768,245.13314230560252,335.0645954904722,0,0,0,0,0,0,0,5,0
1165,1.82184,0,0,0,0,1,0,0,0,21.699334492063212,-28.496685182099274,0.671841,2.13647,2.00901,2.79295,5.17593,75.126458859239,179.00059872738302,220.29187160843009,226.57406268744262,324.204779274838,0,0,0,0,0,0,2,3,0
1172,2.00901,0,0,0,0,1,0,0,0,21.700404775624637,-28.494941588745444,4.88747,0.671841,2.13647,1.82184,5.17593,161.19499214211376,195.4521588029926,205.59748456467977,220.29187160843009,244.6171499679414,0,0,0,0,0,0,3,2,0
1176,3.85129,0,0,0,0,1,0,0,0,21.696833660122852,-28.494293699676867,1.31785,5.17593,0.947836,0.425826,0.671841,70.41217356146927,135.59004108065832,216.67562884946594,227.75737769550207,287.4152779933315,0,0,0,1,0,0,2,2,0
1177,1.31785,0,0,0,0,1,0,0,0,21.696174903522124,-28.494550198330316,3.85129,5.17593,0.425826,0.947836,0.671841,70.41217356146927,205.57058900331617,234.06046946454816,236.5776958537269,319.7251565772681,0,0,0,1,0,0,2,2,0
1178,5.17593,0,0,0,0,1,0,0,0,21.69816687933411,-28.49395608590803,3.85129,4.88747,1.31785,2.00901,0.671841,135.59004108065832,173.70228218543852,205.57058900331617,244.6171499679414,251.2761232809691,0,0,0,0,0,0,2,3,0
1179,4.88747,0,0,0,0,1,0,0,0,21.699887719619888,-28.493564992072102,2.00901,5.17593,1.03651,0.671841,3.85129,161.19499214211376,173.70228218543852,174.8007629857883,299.2074146129772,309.263532447179,0,0,0,1,0,0,2,2,0
1180,1.03651,0,0,0,0,1,0,0,0,21.700163910194217,-28.49201182486899,4.88747,2.69273,2.20946,5.17593,2.00901,174.8007629857883,278.7316839259857,281.3517232654104,291.2516075023659,326.62417180787554,0,0,0,0,0,0,3,2,0
1183,0.947836,0,0,0,0,1,0,0,0,21.696213473521023,-28.49242287407267,0.425826,3.30244,0.820359,3.85129,1.31785,45.163566018747,150.64550734809748,211.93709393023673,216.67562884946594,236.5776958537269,0,0,0,1,1,0,0,3,0
1184,0.425826,0,0,0,0,1,0,0,0,21.695755571172462,-28.492477755193274,0.947836,0.820359,3.30244,0.805327,3.85129,45.163566018747,175.60358903691653,177.67437130426939,212.78079836384043,227.75737769550207,0,0,0,0,1,0,0,4,0
1185,0.671841,0,0,0,0,1,0,0,0,21.698917995957267,-28.49611729907301,1.82184,2.00901,2.13647,5.17593,3.85129,75.126458859239,195.4521588029926,227.98221115656673,251.2761232809691,287.4152779933315,0,0,0,0,0,0,1,4,0
1186,1.88123,0,0,0,0,1,0,0,0,21.70211474912421,-28.506820671364164,3.09991,0.69655,4.52785,0.277447,3.29387,125.80051824125769,132.27056075905466,219.99818938998854,255.85136779007073,280.94854770381346,0,0,0,3,0,0,1,1,0
1189,1.4554,0,0,0,0,1,0,0,0,21.70208639119257,-28.51158424493366,0.723673,3.29387,3.09991,1.88123,4.52785,134.30133922545184,254.84329959077104,432.52908294082204,529.6924628821937,550.9514952826958,0,0,0,3,0,0,2,0,0
1191,0.524158,1,0,0,0,0,0,0,0,22.038940584013133,-28.88158421188938,0.574839,1.6937,0.21326,0.211473,0.445307,84.7265489759736,146.6497785534935,269.1387233539856,280.96875711098824,285.38584860609717,0,0,1,3,0,0,0,1,0
1192,0.574839,1,0,0,0,0,0,0,0,22.038097931622712,-28.881394012155198,1.6937,0.524158,0.445307,0.21326,0.211473,68.15640358530072,84.7265489759736,223.24622221421143,226.44952266029168,231.59646411788586,0,0,1,3,0,0,0,1,0
1193,1.6937,1,0,0,0,0,0,0,0,22.037434401517725,-28.881589307282194,0.574839,0.524158,0.445307,0.211473,0.21326,68.15640358530072,146.6497785534935,159.19579500662374,175.47957167934527,175.5759744550044,0,0,0,3,0,0,0,2,0
1197,1.06507,1,0,0,0,0,0,0,0,22.03521135341884,-28.87959558738866,0.328102,1.6937,0.445307,0.574839,3.51865,302.08346178314014,309.8336170540086,343.6005110198391,344.9364411565983,349.6192106047381,0,0,1,2,0,0,0,2,0
1199,4.01282,1,0,0,0,0,0,0,0,22.035247181893407,-28.882993363759592,0.445307,3.51865,0.211473,0.21326,0.328102,107.1512549066702,121.61056036997802,122.8210351542761,145.1544252042413,201.14639032047074,0,0,0,4,0,0,0,1,0
1200,0.445307,1,0,0,0,0,0,0,0,22.036227173869392,-28.88255487544104,0.211473,0.21326,4.01282,1.6937,3.51865,51.0212533997319,73.738758305791,107.1512549066702,159.19579500662374,208.13864231602767,0,0,2,2,0,0,0,1,0
1201,0.211473,1,0,0,0,0,0,0,0,22.036507324319977,-28.882942645259668,0.21326,0.445307,4.01282,1.6937,0.639138,25.098494151016222,51.0212533997319,122.8210351542761,175.47957167934527,207.83977745456593,0,0,2,3,0,0,0,0,0
1203,3.51865,1,0,0,0,0,0,0,0,22.034089658954795,-28.88258244497904,0.328102,4.01282,1.68052,0.445307,0.211473,88.95325968598875,121.61056036997802,169.8473404575109,208.13864231602767,238.7752592312749,0,0,1,3,0,0,0,1,0
1204,0.328102,1,0,0,0,0,0,0,0,22.033590804367893,-28.88191224849718,3.51865,4.01282,1.68052,0.445307,1.06507,88.95325968598875,201.14639032047074,233.66818910467737,266.4476979594925,302.08346178314014,0,0,2,1,0,0,0,2,0
1205,5.47038,0,1,0,0,0,0,0,0,22.032344367654808,-28.876044321170777,2.78569,1.18309,0.736068,0.711946,3.7345,203.76846099625658,284.68697845806014,304.8150371870364,357.0800392383656,361.1684992763905,0,0,1,0,2,0,0,2,0
1207,0.736068,0,1,0,0,0,0,0,0,22.02943896467597,-28.875023677890077,0.711946,3.72548,2.30675,5.47038,6.03107,144.4802331260798,224.14165546667994,235.8697616855493,304.8150371870364,323.41928586395255,0,0,1,2,2,0,0,0,0
1208,2.30675,0,1,0,0,0,0,0,0,22.02740826990723,-28.876180200267562,0.711946,6.03107,3.05274,0.736068,0.79924,123.78550849914531,225.90045159051434,228.76574333661983,235.8697616855493,252.00220334471183,0,0,3,1,1,0,0,0,0
1209,0.711946,0,1,0,0,0,0,0,0,22.028678716341812,-28.876139517104004,2.30675,0.736068,6.03107,3.05274,2.78569,123.78550849914531,144.4802331260798,191.4982863074212,291.9014033637304,318.7559191394671,0,0,1,1,2,0,0,1,0
1211,2.92961,0,1,0,0,0,0,0,0,22.02543181976785,-28.87898229567878,1.66413,0.79924,3.05274,7.08985,6.03107,86.18791885051526,153.5914643127876,158.67789692425038,167.24161650513645,342.71521599460084,0,0,2,1,0,0,0,2,0
1212,0.79924,0,1,0,0,0,0,0,0,22.025392324527633,-28.877601447431967,7.08985,3.05274,2.92961,1.66413,2.30675,137.85703646107328,147.0637549881031,153.5914643127876,208.21113801531735,252.00220334471183,0,0,1,0,1,0,0,3,0
1213,3.05274,0,1,0,0,0,0,0,0,22.026762336566104,-28.87815826129835,0.79924,2.92961,6.03107,2.30675,1.66413,147.0637549881031,158.67789692425038,192.5518145452802,228.76574333661983,244.55227724088792,0,0,1,1,1,0,0,2,0
1214,6.03107,0,1,0,0,0,0,0,0,22.028710646685365,-28.877861475556603,0.711946,3.05274,2.30675,2.78569,0.736068,191.4982863074212,192.5518145452802,225.90045159051434,265.4614848304054,323.41928586395255,0,0,2,0,2,0,0,1,0
1217,2.78569,0,1,0,0,0,0,0,0,22.031430202467092,-28.877692770154148,5.47038,6.03107,0.711946,0.736068,1.06507,203.76846099625658,265.4614848304054,318.7559191394671,354.50759767206625,424.6287568536418,0,0,2,2,1,0,0,0,0
1218,5.50791,1,0,0,0,0,0,0,0,22.019731379152553,-28.893074502976226,1.13687,0.177167,0.242442,0.456265,3.06586,105.5837162088106,153.2125711742938,164.0195414858603,187.8883475312815,214.2839833429656,0,0,0,3,1,0,0,1,0
1219,1.13687,1,0,0,0,0,0,0,0,22.01950327003009,-28.894002799980626,0.177167,0.456265,5.50791,0.242442,0.353918,47.71289784697455,84.21461944662421,105.5837162088106,129.29358092527895,161.11795515534502,1,0,0,3,0,0,0,0,1
1220,0.177167,1,0,0,0,0,0,0,0,22.019434694178045,-28.894427671212906,0.456265,1.13687,0.480547,0.353918,0.242442,38.93782558908577,47.71289784697455,120.71395517600241,123.19009994708055,136.18328687385295,2,0,0,2,0,0,0,1,0
1221,0.456265,1,0,0,0,0,0,0,0,22.019567131892813,-28.894758093444132,0.177167,1.13687,0.480547,0.353918,0.242442,38.93782558908577,84.21461944662421,104.88129305650875,116.50127735825711,135.68233691552706,2,0,0,2,0,0,0,1,0
1222,0.242442,1,0,0,0,0,0,0,0,22.020810695890184,-28.89420713691681,0.499762,1.13687,0.456265,0.177167,0.397939,106.93630125793482,129.29358092527895,135.68233691552706,136.18328687385295,162.25783904786908,0,0,0,2,2,0,0,1,0
1224,1.43975,1,0,0,0,0,0,0,0,22.02148454687684,-28.891773807558234,3.06586,5.50791,0.499762,0.397939,0.242442,109.99142331436217,223.7167368051951,226.29560321215806,274.9058227275123,278.4130695068827,0,0,0,1,3,0,0,0,1
1225,3.06586,1,0,0,0,0,0,0,0,22.021889850160953,-28.892697143077715,1.43975,0.499762,0.397939,0.242442,1.61583,109.99142331436217,121.83698179434506,164.9229428847271,198.06335994302498,204.89890001423413,0,0,0,2,2,0,0,1,0
1226,0.499762,1,0,0,0,0,0,0,0,22.021800455631574,-28.89379005036449,0.397939,0.242442,3.06586,1.61583,5.50791,73.39462560164014,106.93630125793482,121.83698179434506,208.71241875942496,216.57633866296507,0,0,0,1,2,0,0,1,1
1227,0.397939,1,0,0,0,0,0,0,0,22.022472018145983,-28.894090000535602,0.499762,1.61583,0.242442,3.06586,1.43975,73.39462560164014,161.54911227661324,162.25783904786908,164.9229428847271,274.9058227275123,0,0,0,2,2,0,0,1,0
1229,1.61583,1,0,0,0,0,0,0,0,22.02387374728419,-28.89331240984484,0.397939,3.06586,0.499762,0.64008,1.43975,161.54911227661324,204.89890001423413,208.71241875942496,268.831872361804,288.74238064940516,0,0,0,1,4,0,0,0,0
