,Field_Id,Area,Subregion,Crop_Id_Ne,geometry
531,776,0.221752,5,8,"POLYGON ((2420006.013133113 -3294357.081975447, 2420030.514568968 -3294363.829810651, 2420008.330836503 -3294452.676630367, 2419986.147104045 -3294447.428278347, 2420006.013133113 -3294357.081975447))"
532,778,1.84026,5,7,"POLYGON ((2419853.70691028 -3294206.756099917, 2419860.328919977 -3294204.131972708, 2420021.905956378 -3294224.375253301, 2419999.060022937 -3294331.965063731, 2419970.916481758 -3294324.467487427, 2419954.692558039 -3294324.09260873, 2419938.137533817 -3294324.467487427, 2419896.749973261 -3294321.843336737, 2419835.827484122 -3294317.344793921, 2419853.70691028 -3294206.756099917))"
533,780,0.865836,5,4,"POLYGON ((2419525.996489069 -3293792.692441957, 2419717.624611183 -3293854.752853527, 2419706.367194724 -3293893.364038269, 2419512.222708907 -3293836.116707572, 2419525.996489069 -3293792.692441957))"
534,781,3.00265,5,4,"POLYGON ((2419511.163187369 -3293842.930251768, 2419696.43418018 -3293897.862436102, 2419700.076285511 -3293900.48650221, 2419699.082984074 -3293905.359769229, 2419656.702122063 -3294023.068459583, 2419650.742313342 -3294028.316642286, 2419643.127002195 -3294029.066382837, 2419458.822822788 -3294001.514090647, 2419511.163187369 -3293842.930251768))"
535,783,1.20621,5,9,"POLYGON ((2420280.588142824 -3294064.96401068, 2420384.951015513 -3294104.850378732, 2420336.213024206 -3294198.718774804, 2420231.320390745 -3294159.731819706, 2420272.11197042 -3294070.662055858, 2420280.588142824 -3294064.96401068))"
536,784,1.30896,5,9,"POLYGON ((2420516.743449164 -3293865.38087725, 2420637.11714444 -3293962.09972491, 2420595.001162831 -3294031.375584017, 2420476.069868831 -3293957.001515919, 2420509.444797646 -3293885.626797612, 2420516.743449164 -3293865.38087725))"
537,785,1.03828,5,9,"POLYGON ((2420472.361543399 -3293961.20004083, 2420526.662022845 -3293994.188497403, 2420587.319631595 -3294041.871958139, 2420553.679822384 -3294100.651807985, 2420435.808049923 -3294030.175998945, 2420472.361543399 -3293961.20004083))"
538,787,1.53844,5,8,"POLYGON ((2420476.334749227 -3294181.384560495, 2420678.703365284 -3294274.653699066, 2420644.798675677 -3294332.83478285, 2420597.120205928 -3294310.941870609, 2420579.638100358 -3294300.445281767, 2420426.537236356 -3294229.368600633, 2420435.27828915 -3294215.273270685, 2420449.846710462 -3294199.978355273, 2420476.334749227 -3294181.384560495))"
539,789,0.317647,5,8,"POLYGON ((2420545.203649979 -3294158.592202745, 2420617.515995768 -3294186.182956631, 2420708.369968691 -3294222.770784731, 2420698.834274747 -3294236.866122706, 2420533.107456539 -3294173.922618312, 2420545.203649979 -3294158.592202745))"
540,790,0.728255,5,8,"POLYGON ((2420570.367286791 -3294115.706689316, 2420730.884801628 -3294186.782756268, 2420710.753892189 -3294217.972375249, 2420643.209393366 -3294191.581154373, 2420602.667189285 -3294180.51739424, 2420548.382214621 -3294153.793816675, 2420570.367286791 -3294115.706689316))"
541,791,1.40568,5,8,"POLYGON ((2420621.224321201 -3294041.392123712, 2420700.423557059 -3294076.779959732, 2420767.173414733 -3294108.269215917, 2420770.351979374 -3294115.166872564, 2420731.679442796 -3294180.844741034, 2420573.01609066 -3294112.167890971, 2420621.224321201 -3294041.392123712))"
542,792,4.94434,5,8,"POLYGON ((2420626.786809335 -3294024.777867442, 2420763.4650893 -3293808.854423663, 2420934.312939249 -3293901.071294169, 2420802.402506274 -3294114.747015097, 2420626.786809335 -3294024.777867442))"
543,793,1.14255,5,8,"POLYGON ((2420786.112362429 -3294120.235153019, 2420901.732651602 -3294182.764099199, 2420935.902221579 -3294211.104654715, 2420901.335331014 -3294259.688606249, 2420752.340113033 -3294177.365905073, 2420786.112362429 -3294120.235153019))"
544,794,0.728195,5,8,"POLYGON ((2420750.353510115 -3294185.01334741, 2420834.585473365 -3294228.648838728, 2420898.554086941 -3294264.187129347, 2420875.112172644 -3294298.37595525, 2420727.308916406 -3294223.700476775, 2420750.353510115 -3294185.01334741))"
545,797,2.35456,5,8,"POLYGON ((2420946.62987729 -3294220.731460484, 2421036.424328655 -3294286.859709226, 2421092.446530618 -3294327.346556212, 2421123.43753596 -3294355.237567747, 2421064.23676933 -3294433.51265797, 2420884.250546026 -3294316.999905689, 2420946.62987729 -3294220.731460484))"
546,798,1.28411,5,8,"POLYGON ((2420840.545282061 -3294361.085690579, 2420973.647676803 -3294450.60727989, 2420952.589685986 -3294520.785434248, 2420793.264132893 -3294422.716066116, 2420840.545282061 -3294361.085690579))"
547,800,1.87947,5,8,"POLYGON ((2420643.871594324 -3294386.727490576, 2420839.750640918 -3294502.790999999, 2420865.179158101 -3294524.384324041, 2420892.196957639 -3294544.628097547, 2420894.978201712 -3294550.476304574, 2420872.330928571 -3294594.113008388, 2420610.496665508 -3294443.40954164, 2420643.871594324 -3294386.727490576))"
548,801,1.23033,2,8,"POLYGON ((2421523.892535164 -3293017.510303906, 2421548.393971018 -3293011.512841826, 2421617.26287177 -3292996.519198592, 2421650.372920215 -3293001.392130767, 2421711.295409353 -3293035.502706559, 2421704.673399656 -3293047.122813001, 2421637.460001317 -3293102.224747832, 2421530.84564534 -3293053.869976303, 2421516.939424993 -3293028.005869129, 2421523.892535164 -3293017.510303906))"
549,803,0.239367,2,8,"POLYGON ((2421482.504974614 -3293063.241042175, 2421502.70210418 -3293062.116513916, 2421505.682008528 -3293067.364313275, 2421507.337510948 -3293131.087758171, 2421496.411194962 -3293159.201140804, 2421484.160477046 -3293163.699287587, 2421478.86286929 -3293162.574750749, 2421482.504974614 -3293063.241042175))"
550,804,0.60012,2,8,"POLYGON ((2421452.374830543 -3293040.000811067, 2421463.632247002 -3293041.500179575, 2421473.565261546 -3293045.623443853, 2421479.525070266 -3293054.244818803, 2421477.20736687 -3293106.722875139, 2421475.882964935 -3293136.335585038, 2421473.896362024 -3293152.079078179, 2421467.605452824 -3293168.947127475, 2421447.739423756 -3293170.446510675, 2421409.662868053 -3293152.828768802, 2421413.304973383 -3293136.71042989, 2421452.374830543 -3293040.000811067))"
551,805,1.9086,5,3,"POLYGON ((2420230.879255821 -3293539.293809801, 2420292.95665334 -3293566.566902556, 2420165.01942615 -3293845.913386199, 2420114.162391759 -3293819.372966071, 2420230.879255821 -3293539.293809801))"
552,806,1.64603,5,4,"POLYGON ((2420292.95665334 -3293566.566902556, 2420336.661917286 -3293586.809202027, 2420211.505934176 -3293880.101124941, 2420165.01942615 -3293850.411767804, 2420165.01942615 -3293845.913386199, 2420292.95665334 -3293566.566902556))"
553,808,6.75901,2,5,"POLYGON ((2425027.669519476 -3310514.820691426, 2425032.768466926 -3310509.19057185, 2425228.448853227 -3310661.054511596, 2425226.131149837 -3310668.561425279, 2425226.131149837 -3310676.068343248, 2425231.759858073 -3310675.317651251, 2425238.050767273 -3310668.186079483, 2425318.508184982 -3310727.115499566, 2425320.825888378 -3310739.501971895, 2425195.669905262 -3310845.350485923, 2425105.147032818 -3310795.954406267, 2425109.451339125 -3310786.570673588, 2425101.504927512 -3310785.444626117, 2425097.862822169 -3310793.326960441, 2424925.359469781 -3310701.74203523, 2424910.459947998 -3310691.607677117, 2424911.784349932 -3310686.35282785, 2424940.921192567 -3310634.55514074, 2425013.101098171 -3310523.078204521, 2425027.669519476 -3310514.820691426))"
554,810,1.25529,2,5,"POLYGON ((2425319.170385958 -3310593.867825799, 2425324.136893224 -3310592.741794897, 2425331.090003401 -3310595.369200485, 2425404.263210453 -3310647.166732655, 2425404.594310932 -3310664.057276557, 2425334.732108725 -3310731.244322372, 2425322.812491289 -3310724.86341495, 2425241.361772119 -3310662.180548375, 2425300.628758825 -3310603.251420429, 2425311.886175309 -3310597.621262845, 2425319.170385958 -3310593.867825799))"
555,815,0.873154,2,8,"POLYGON ((2426055.041255593 -3311085.115182369, 2426077.956506269 -3311094.770824583, 2426093.165743443 -3311104.19657744, 2426228.832139021 -3311165.119289941, 2426217.881488276 -3311201.902951663, 2426181.784898711 -3311189.258556294, 2426037.804120135 -3311135.922331985, 2426055.041255593 -3311085.115182369))"
556,816,4.41453,4,1,"POLYGON ((2426173.111924311 -3311728.807093671, 2426368.218235387 -3311773.150550182, 2426310.606751094 -3311933.437701684, 2426137.970958522 -3311865.493728111, 2426130.201301534 -3311855.835008205, 2426121.062928152 -3311839.618610076, 2426111.129913628 -3311822.501322741, 2426098.018334443 -3311815.744504937, 2426073.781778984 -3311809.438144813, 2426059.478238056 -3311805.834511829, 2426049.942544112 -3311797.726341206, 2426021.335462244 -3311695.924181817, 2426032.460438536 -3311689.617879395, 2426173.111924311 -3311728.807093671))"
557,820,1.58719,4,5,"POLYGON ((2425807.830665509 -3311969.069013708, 2425923.191371885 -3312040.133725289, 2425929.972309819 -3312049.74358743, 2425929.972309819 -3312059.593703432, 2425903.908079685 -3312140.557132853, 2425893.94857711 -3312143.680361224, 2425781.751151735 -3312075.20881182, 2425773.804740103 -3312068.902326725, 2425773.010098934 -3312060.3435304, 2425796.849333812 -3311981.062314506, 2425807.830665509 -3311969.069013708))"
558,821,1.29215,4,5,"POLYGON ((2425774.813934371 -3312093.257388303, 2425785.541590064 -3312095.50970825, 2425896.39403224 -3312152.268298713, 2425896.39403224 -3312156.77295928, 2425874.44251372 -3312232.266021732, 2425743.822929029 -3312183.350488223, 2425742.233646699 -3312168.935550576, 2425765.278240428 -3312101.365741909, 2425769.251446238 -3312094.608780228, 2425774.813934371 -3312093.257388303))"
559,822,0.45687,4,4,"POLYGON ((2425866.921948223 -3312245.325834863, 2425871.822235405 -3312247.728337395, 2425868.378790368 -3312265.4468071, 2425859.637737574 -3312275.206991335, 2425851.823766146 -3312271.753386845, 2425733.337523099 -3312212.154448925, 2425728.569676127 -3312208.700860017, 2425727.112834007 -3312205.097116027, 2425726.847953612 -3312200.742593353, 2425729.894078068 -3312191.132617439, 2425733.205082914 -3312184.375607324, 2425736.118767179 -3312182.874050007, 2425743.270537642 -3312184.375607324, 2425866.921948223 -3312245.325834863))"
560,823,0.133451,4,1,"POLYGON ((2425740.97132397 -3312166.433903234, 2425873.143909807 -3312232.771546734, 2425870.362665734 -3312240.87998673, 2425737.130558332 -3312175.142924496, 2425740.97132397 -3312166.433903234))"
561,824,1.80309,4,4,"POLYGON ((2425643.019747251 -3312024.444521985, 2425645.138790353 -3312018.918861072, 2425647.25783345 -3312018.198122868, 2425653.614962752 -3312019.399353231, 2425693.452973047 -3312042.703244199, 2425712.736265247 -3312053.99483515, 2425759.567117752 -3312077.29878768, 2425760.838543629 -3312081.863484269, 2425723.967193681 -3312195.020418952, 2425718.03387301 -3312198.143660313, 2425602.757928342 -3312165.229538757, 2425602.757928342 -3312156.100089048, 2425643.019747251 -3312024.444521985))"
562,825,2.20843,4,4,"POLYGON ((2425702.564858378 -3311836.873662396, 2425704.154140689 -3311836.573358969, 2425808.517013378 -3311911.949732643, 2425810.106295708 -3311916.754615793, 2425806.927731067 -3311927.265303835, 2425766.136151373 -3312061.202238714, 2425763.752227894 -3312062.703781627, 2425753.421892769 -3312063.304398845, 2425748.389165421 -3312063.604707456, 2425733.290983324 -3312058.19915342, 2425705.478542624 -3312039.880347973, 2425687.996437048 -3312030.87110881, 2425672.633374575 -3312025.165260534, 2425650.383422034 -3312014.354186426, 2425651.972704345 -3312003.543121238, 2425675.811939217 -3311920.958889988, 2425698.591652549 -3311846.783679008, 2425702.564858378 -3311836.873662396))"
563,826,0.514497,4,4,"POLYGON ((2425719.90790174 -3311784.896248582, 2425722.159385028 -3311784.896248582, 2425743.08493566 -3311799.010460903, 2425786.260438815 -3311827.989689226, 2425826.654697927 -3311855.767766198, 2425815.132401054 -3311894.897416777, 2425807.450869817 -3311890.993455593, 2425711.829049923 -3311823.725384253, 2425709.047805843 -3311820.722353403, 2425707.458523532 -3311816.968565825, 2425707.988284304 -3311810.812356513, 2425716.067136122 -3311786.788152752, 2425718.053739033 -3311784.836188137, 2425719.90790174 -3311784.896248582))"
564,827,0.998146,4,4,"POLYGON ((2425737.919768082 -3311709.31039588, 2425740.303691581 -3311707.508593046, 2425744.674217972 -3311707.208292586, 2425748.647423794 -3311708.709794899, 2425825.330295974 -3311751.052231188, 2425840.825798651 -3311759.760976208, 2425855.526660167 -3311768.019274228, 2425855.394219962 -3311770.872142032, 2425832.746946834 -3311840.662491094, 2425830.760343922 -3311842.314160489, 2425827.44933907 -3311842.914767579, 2425813.145798162 -3311835.707484168, 2425784.671156503 -3311816.93853553, 2425775.797663517 -3311811.683234734, 2425767.189050927 -3311803.875363153, 2425740.171251395 -3311785.707064621, 2425724.410868316 -3311773.094376336, 2425722.291825239 -3311767.839093118, 2425722.026944843 -3311760.481700188, 2425723.748667358 -3311749.820995294, 2425737.919768082 -3311709.31039588))"
565,828,3.75045,4,4,"POLYGON ((2425880.822737164 -3311707.77886345, 2425944.65259007 -3311734.212511743, 2425947.036513543 -3311735.113414979, 2425969.28646611 -3311759.888278042, 2425993.92034215 -3311812.591324504, 2425937.5008196 -3312026.108401025, 2425928.616122235 -3312036.57807808, 2425804.440196555 -3311958.978720814, 2425880.822737164 -3311707.77886345))"
566,829,1.13764,4,4,"POLYGON ((2425767.957204045 -3311601.743200402, 2425770.976840469 -3311599.76123357, 2425776.857185056 -3311602.103558049, 2425796.246429435 -3311618.860199207, 2425840.746334543 -3311659.580728364, 2425878.41232564 -3311695.436520377, 2425880.160536206 -3311701.202285032, 2425862.519502375 -3311755.616814059, 2425859.81772243 -3311756.337537819, 2425854.414162525 -3311754.715909427, 2425769.387558139 -3311709.670756483, 2425749.362600829 -3311698.679762683, 2425742.687615073 -3311693.45453936, 2425740.939404507 -3311690.391478379, 2425743.323328005 -3311681.562659551, 2425767.957204045 -3311601.743200402))"
567,830,2.71546,4,4,"POLYGON ((2425666.508015621 -3311532.554717478, 2425674.984188019 -3311531.353531765, 2425702.266867928 -3311539.161240861, 2425727.165624364 -3311552.67459452, 2425751.004859242 -3311567.088853802, 2425762.129835515 -3311580.90253384, 2425755.507825837 -3311604.325763707, 2425693.525815153 -3311810.932477648, 2425686.638925066 -3311809.731266401, 2425597.374234473 -3311753.574763631, 2425597.639114862 -3311745.76692671, 2425600.552799108 -3311726.847956526, 2425605.320646099 -3311702.823906803, 2425666.508015621 -3311532.554717478))"
568,831,1.92178,4,4,"POLYGON ((2425598.963516803 -3311765.887131333, 2425609.293851909 -3311770.091357098, 2425690.877011265 -3311825.046718032, 2425690.877011265 -3311831.653388982, 2425669.421699885 -3311907.39010036, 2425639.755096478 -3311998.202658535, 2425628.630120186 -3311993.397745493, 2425573.799879972 -3311957.360953914, 2425555.523133234 -3311945.348712091, 2425552.344568593 -3311939.042289543, 2425565.853468359 -3311884.687059228, 2425598.963516803 -3311765.887131333))"
569,832,1.75975,4,4,"POLYGON ((2425554.993372462 -3311952.616117076, 2425569.826674162 -3311959.222852388, 2425637.636053375 -3312003.067634779, 2425640.284857251 -3312005.77040014, 2425592.076626729 -3312169.138586898, 2425505.19585961 -3312140.609069158, 2425503.871457675 -3312132.500691249, 2425554.993372462 -3311952.616117076))"
570,833,0.204761,4,8,"POLYGON ((2425504.136338052 -3312143.672235451, 2425589.427822841 -3312172.201759864, 2425575.389162302 -3312192.322619724, 2425496.454806815 -3312166.195539033, 2425504.136338052 -3312143.672235451))"
571,836,9.19584,4,7,"POLYGON ((2425246.566649227 -3311360.996484028, 2425631.17297192 -3311518.650999613, 2425573.958808208 -3311779.190507484, 2425329.20933014 -3311621.532855419, 2425333.977177112 -3311607.839251808, 2425189.352485515 -3311500.633244635, 2425246.566649227 -3311360.996484028))"
572,837,3.24588,4,4,"POLYGON ((2425184.584638543 -3311514.146558542, 2425318.878995016 -3311615.947304846, 2425252.12913736 -3311802.433910451, 2425116.245498558 -3311682.613709102, 2425115.450857396 -3311670.001120116, 2425121.807986698 -3311641.172390871, 2425184.584638543 -3311514.146558542))"
573,840,2.65941,4,8,"POLYGON ((2424731.621517162 -3311477.685667582, 2424874.325825956 -3311594.050568183, 2424874.988026933 -3311597.804291868, 2424838.566973642 -3311635.341587905, 2424790.557403396 -3311597.428919451, 2424776.320082563 -3311599.681154119, 2424755.791852538 -3311600.056526595, 2424721.357402158 -3311618.074418362, 2424680.824949877 -3311640.105923471, 2424569.844533954 -3311548.471170537, 2424560.111466237 -3311531.363541644, 2424578.65309337 -3311510.342809507, 2424603.485629704 -3311529.486689196, 2424718.377497791 -3311482.190096121, 2424726.655009903 -3311486.319156953, 2424733.608120079 -3311481.814727015, 2424731.621517162 -3311477.685667582))"
574,841,1.67282,4,8,"POLYGON ((2424736.919124926 -3311474.682716098, 2424828.30285862 -3311436.395144945, 2424839.560275098 -3311435.644409371, 2424887.569845327 -3311471.304396492, 2424930.281807811 -3311501.709304298, 2424954.783243665 -3311519.351690583, 2424882.272237582 -3311596.678174648, 2424736.919124926 -3311474.682716098))"
